adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2023-12-01,2023-12-31,2023,267,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2023-12-01,2023-12-31,2023,675,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2023-12-01,2023-12-31,2023,183,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2023-12-01,2023-12-31,2023,26,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2023-12-01,2023-12-31,2023,117,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2023-12-01,2023-12-31,2023,96,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2023-12-01,2023-12-31,2023,165,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2023-12-01,2023-12-31,2023,2071,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2023-12-01,2023-12-31,2023,404,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2023-12-01,2023-12-31,2023,725,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2023-12-01,2023-12-31,2023,1356,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2023-12-01,2023-12-31,2023,796,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2023-12-01,2023-12-31,2023,1330,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN TIMUR,NA,"INDONESIA, KALIMANTAN TIMUR",IDN,1013687,ID-KI,NA,2023-12-01,2023-12-31,2023,665,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN UTARA,NA,"INDONESIA, KALIMANTAN UTARA",IDN,1013687,ID-KI,NA,2023-12-01,2023-12-31,2023,31,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2023-12-01,2023-12-31,2023,45,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2023-12-01,2023-12-31,2023,141,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2023-12-01,2023-12-31,2023,74,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2023-12-01,2023-12-31,2023,36,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2023-12-01,2023-12-31,2023,120,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2023-12-01,2023-12-31,2023,254,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2023-12-01,2023-12-31,2023,5,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2023-12-01,2023-12-31,2023,43,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA BARAT DAYA,NA,"INDONESIA, PAPUA BARAT DAYA",IDN,1013664,ID-PB,NA,2023-12-01,2023-12-31,2023,0,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA PEGUNUNGAN,NA,"INDONESIA, PAPUA PEGUNUNGAN",IDN,1013694,ID-PA,NA,2023-12-01,2023-12-31,2023,0,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA SELATAN,NA,"INDONESIA, PAPUA SELATAN",IDN,1013664,ID-PB,NA,2023-12-01,2023-12-31,2023,0,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA TENGAH,NA,"INDONESIA, PAPUA TENGAH",IDN,1013694,ID-PA,NA,2023-12-01,2023-12-31,2023,0,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2023-12-01,2023-12-31,2023,251,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2023-12-01,2023-12-31,2023,188,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2023-12-01,2023-12-31,2023,242,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2023-12-01,2023-12-31,2023,100,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2023-12-01,2023-12-31,2023,109,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2023-12-01,2023-12-31,2023,274,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2023-12-01,2023-12-31,2023,151,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2023-12-01,2023-12-31,2023,539,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2023-12-01,2023-12-31,2023,261,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2023-12-01,2023-12-31,2023,12285,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2024-01-01,2024-01-31,2024,279,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2024-01-01,2024-01-31,2024,402,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2024-01-01,2024-01-31,2024,709,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2024-01-01,2024-01-31,2024,1646,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2024-01-01,2024-01-31,2024,319,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2024-01-01,2024-01-31,2024,140,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2024-01-01,2024-01-31,2024,310,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2024-01-01,2024-01-31,2024,381,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2024-01-01,2024-01-31,2024,274,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2024-01-01,2024-01-31,2024,4833,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2024-01-01,2024-01-31,2024,1293,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2024-01-01,2024-01-31,2024,2605,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2024-01-01,2024-01-31,2024,885,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2024-01-01,2024-01-31,2024,1588,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2024-01-01,2024-01-31,2024,1623,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN TIMUR,NA,"INDONESIA, KALIMANTAN TIMUR",IDN,1013687,ID-KI,NA,2024-01-01,2024-01-31,2024,1515,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN UTARA,NA,"INDONESIA, KALIMANTAN UTARA",IDN,1013687,ID-KI,NA,2024-01-01,2024-01-31,2024,65,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2024-01-01,2024-01-31,2024,95,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2024-01-01,2024-01-31,2024,580,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2024-01-01,2024-01-31,2024,99,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2024-01-01,2024-01-31,2024,131,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2024-01-01,2024-01-31,2024,301,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2024-01-01,2024-01-31,2024,429,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2024-01-01,2024-01-31,2024,44,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2024-01-01,2024-01-31,2024,146,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA TENGAH,NA,"INDONESIA, PAPUA TENGAH",IDN,1013694,ID-PA,NA,2024-01-01,2024-01-31,2024,214,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2024-01-01,2024-01-31,2024,201,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2024-01-01,2024-01-31,2024,290,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2024-01-01,2024-01-31,2024,746,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2024-01-01,2024-01-31,2024,242,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2024-01-01,2024-01-31,2024,1290,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2024-01-01,2024-01-31,2024,900,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2024-01-01,2024-01-31,2024,234,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2024-01-01,2024-01-31,2024,1585,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2024-01-01,2024-01-31,2024,551,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2024-01-01,2024-01-31,2024,27058,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2024-02-01,2024-02-29,2024,180,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2024-02-01,2024-02-29,2024,227,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2024-02-01,2024-02-29,2024,908,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2024-02-01,2024-02-29,2024,2109,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2024-02-01,2024-02-29,2024,431,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2024-02-01,2024-02-29,2024,302,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2024-02-01,2024-02-29,2024,767,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2024-02-01,2024-02-29,2024,390,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2024-02-01,2024-02-29,2024,328,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2024-02-01,2024-02-29,2024,6245,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2024-02-01,2024-02-29,2024,1426,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2024-02-01,2024-02-29,2024,3472,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2024-02-01,2024-02-29,2024,320,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2024-02-01,2024-02-29,2024,866,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2024-02-01,2024-02-29,2024,766,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN TIMUR,NA,"INDONESIA, KALIMANTAN TIMUR",IDN,1013687,ID-KI,NA,2024-02-01,2024-02-29,2024,1150,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN UTARA,NA,"INDONESIA, KALIMANTAN UTARA",IDN,1013687,ID-KI,NA,2024-02-01,2024-02-29,2024,53,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KEPULAUAN RIAU,NA,"INDONESIA, KEPULAUAN RIAU",IDN,1013665,ID-KR,NA,2024-02-01,2024-02-29,2024,85,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,LAMPUNG,NA,"INDONESIA, LAMPUNG",IDN,1013673,ID-LA,NA,2024-02-01,2024-02-29,2024,1199,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,MALUKU,NA,"INDONESIA, MALUKU",IDN,1013679,ID-MA,NA,2024-02-01,2024-02-29,2024,49,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,MALUKU UTARA,NA,"INDONESIA, MALUKU UTARA",IDN,1013677,ID-MU,NA,2024-02-01,2024-02-29,2024,121,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NUSA TENGGARA BARAT,NA,"INDONESIA, NUSA TENGGARA BARAT",IDN,1013691,ID-NB,NA,2024-02-01,2024-02-29,2024,391,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NUSA TENGGARA TIMUR,NA,"INDONESIA, NUSA TENGGARA TIMUR",IDN,1013683,ID-NT,NA,2024-02-01,2024-02-29,2024,523,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA,NA,"INDONESIA, PAPUA",IDN,1013694,ID-PA,NA,2024-02-01,2024-02-29,2024,48,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA BARAT,NA,"INDONESIA, PAPUA BARAT",IDN,1013664,ID-PB,NA,2024-02-01,2024-02-29,2024,78,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA PEGUNUNGAN,NA,"INDONESIA, PAPUA PEGUNUNGAN",IDN,1013694,ID-PA,NA,2024-02-01,2024-02-29,2024,14,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,PAPUA TENGAH,NA,"INDONESIA, PAPUA TENGAH",IDN,1013694,ID-PA,NA,2024-02-01,2024-02-29,2024,380,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,RIAU,NA,"INDONESIA, RIAU",IDN,1013670,ID-RI,NA,2024-02-01,2024-02-29,2024,200,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI BARAT,NA,"INDONESIA, SULAWESI BARAT",IDN,1013692,ID-SR,NA,2024-02-01,2024-02-29,2024,248,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI SELATA,NA,"INDONESIA, SULAWESI SELATA",IDN,1013689,ID-SN,NA,2024-02-01,2024-02-29,2024,865,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI TENGAH,NA,"INDONESIA, SULAWESI TENGAH",IDN,1013690,ID-ST,NA,2024-02-01,2024-02-29,2024,362,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI TENGGARA,NA,"INDONESIA, SULAWESI TENGGARA",IDN,1013668,ID-SG,NA,2024-02-01,2024-02-29,2024,1575,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SULAWESI UTARA,NA,"INDONESIA, SULAWESI UTARA",IDN,1013666,ID-SA,NA,2024-02-01,2024-02-29,2024,832,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA BARAT,NA,"INDONESIA, SUMATERA BARAT",IDN,1013682,ID-SB,NA,2024-02-01,2024-02-29,2024,229,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA SELATA,NA,"INDONESIA, SUMATERA SELATA",IDN,1013693,ID-SS,NA,2024-02-01,2024-02-29,2024,1214,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,SUMATERA UTARA,NA,"INDONESIA, SUMATERA UTARA",IDN,1013681,ID-SU,NA,2024-02-01,2024-02-29,2024,442,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,NA,NA,INDONESIA,IDN,1013696,IDN,NA,2024-02-01,2024-02-29,2024,28886,Total,Admin0,Month,WHOSEARO-ALL-2024-Y03-00,SEARO
INDONESIA,ACEH,NA,"INDONESIA, ACEH",IDN,1013671,ID-AC,NA,2024-03-01,2024-03-31,2024,126,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BABEL,NA,"INDONESIA, BABEL",IDN,1013675,ID-BB,NA,2024-03-01,2024-03-31,2024,190,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BALI,NA,"INDONESIA, BALI",IDN,1013678,ID-BA,NA,2024-03-01,2024-03-31,2024,1659,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BANTEN,NA,"INDONESIA, BANTEN",IDN,1013688,ID-BT,NA,2024-03-01,2024-03-31,2024,2127,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,BENGKULU,NA,"INDONESIA, BENGKULU",IDN,1013684,ID-BE,NA,2024-03-01,2024-03-31,2024,579,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,D.I YOGYA,NA,"INDONESIA, D.I YOGYA",IDN,1013669,ID-YO,NA,2024-03-01,2024-03-31,2024,541,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,DKI JAKARTA,NA,"INDONESIA, DKI JAKARTA",IDN,1013676,ID-JK,NA,2024-03-01,2024-03-31,2024,2204,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,GORONTALO,NA,"INDONESIA, GORONTALO",IDN,1013674,ID-GO,NA,2024-03-01,2024-03-31,2024,212,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAMBI,NA,"INDONESIA, JAMBI",IDN,1013672,ID-JA,NA,2024-03-01,2024-03-31,2024,196,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA BARAT,NA,"INDONESIA, JAWA BARAT",IDN,1013680,ID-JB,NA,2024-03-01,2024-03-31,2024,8161,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TENGAH,NA,"INDONESIA, JAWA TENGAH",IDN,1013686,ID-JT,NA,2024-03-01,2024-03-31,2024,1728,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,JAWA TIMUR,NA,"INDONESIA, JAWA TIMUR",IDN,1013663,ID-JI,NA,2024-03-01,2024-03-31,2024,4988,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN BARAT,NA,"INDONESIA, KALIMANTAN BARAT",IDN,1013695,ID-KB,NA,2024-03-01,2024-03-31,2024,263,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN SELATA,NA,"INDONESIA, KALIMANTAN SELATA",IDN,1013685,ID-KS,NA,2024-03-01,2024-03-31,2024,315,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
INDONESIA,KALIMANTAN TENGAH,NA,"INDONESIA, KALIMANTAN TENGAH",IDN,1013667,ID-KT,NA,2024-03-01,2024-03-31,2024,417,Total,Admin1,Month,WHOSEARO-IDN-2024-Y01-03,SEARO
